"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",12846.222,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",3668.936112596,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","0","Total","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",13734.968,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","0","Total","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",801621.767,,
"10_20","Public and mandatory private","2","Survivors","1","Cash benefits","0","Total","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",5313.0488068123,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",23.458,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",11412.795,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",211.91593990534,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",0,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",8.3794361370242,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","0","Total","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",23.458,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","0","Total","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",11412.795,,
"10_20","Public and mandatory private","2","Survivors","2","Benefits in kind","0","Total","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",220.29537604237,,
"10_20","Public and mandatory private","3","Incapacity related","0","Total","0","Total","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",1625.132,,
"10_20","Public and mandatory private","3","Incapacity related","0","Total","0","Total","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",879092.645,,
"10_20","Public and mandatory private","3","Incapacity related","0","Total","0","Total","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",26390.575740256,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",861.945,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",643926.6,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",12580.853207267,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",251.811,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",11263.64,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",2675.134986745,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","313","Incapacity related - Paid sick leave (occupational injury and disease)","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",5557.243,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",485.277,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",211954.612,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",17.743456020149,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",26.1,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",520.992,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",2610.4457397671,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","0","Total","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",1625.132,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","0","Total","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",873223.087,,
"10_20","Public and mandatory private","3","Incapacity related","1","Cash benefits","0","Total","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",17884.177389799,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",0,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",0,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",5053.3845264858,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","322","Incapacity related - Rehabilitation services","NCST","At constant prices (2005) in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions","2005","2005",5784.126,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","322","Incapacity related - Rehabilitation services","NCST","At constant prices (2005) in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions","2005","2005",1877.7440909794,,
"10_20","Public and mandatory private","3","Incapacity related","2","Benefits in kind","323","Incapacity related - Other benefits in kind","NCST","At constant prices (2005) in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions","2005","2005",0,,
